date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-28 08:15:11,Elisabeth92390,,0,0,0,"""Coronavirus : des masques pour le personnel de la SNCF qui se rend en Italie du Nord"" http://va.newsrepublic.net/s/MNmsUM",,,,1233304626038026240,https://twitter.com/Elisabeth92390/status/1233304626038026240
2020-02-28 08:15:11,KofiGadget,,0,0,0,"The Health Service should educate the Public about the corona virus , otherwise the citizens will create fear and panic , the chances of you dying a car crash is higher than contracting corona virus #CoronavirusOutbreak",,,#CoronavirusOutbreak,1233304625815654400,https://twitter.com/KofiGadget/status/1233304625815654400
2020-02-28 08:15:11,suRya_trader,Trade_Nifty_MCX,0,0,0,"Latest reports - Total of 571 new coronavirus cases in South Korea today First case of coronavirus in Belarus First case of coronavirus in New Zealand First case of coronavirus in Lithuania First case of coronavirus in Nigeria",,,,1233304625324756992,https://twitter.com/suRya_trader/status/1233304625324756992
2020-02-28 08:15:10,BaptisteTeddy,optimystic_w,0,0,0,"na un i sa dit a ou ""toi gagner coronavirus"" ptdr pardon",,,,1233304625035534337,https://twitter.com/BaptisteTeddy/status/1233304625035534337
2020-02-28 08:15:10,KeepKoh,,0,0,0,"The world is in dire need of heroes, Corona virus is not a movie; it is happening. People are dying, Historically, humans have always won, if they have wanted to. Someone knows what is going on. My guess, this is WWIII, There will be many casualties; generations will be wiped",,,,1233304624280559617,https://twitter.com/KeepKoh/status/1233304624280559617
2020-02-28 08:15:10,Rover829,,0,0,0,"Reuters: ""The coronavirus now looks like a pandemic. Markets can cope even if there is big risk as long as we can see the end of the tunnel,"" said Norihiro Fujito, chief investment strategist at Mitsubishi UFJ Morgan Stanley Securities.",,,,1233304624066486274,https://twitter.com/Rover829/status/1233304624066486274
2020-02-28 08:15:10,CleanTotaal,,0,0,0,"Wat betekent het #coronavirus voor u als schoonmaakondernemer? Een beknopt overzicht, met dank aan @OSBNieuwshttps://cleantotaal.nl/nieuws/coronavirus-wat-betekent-dit/ …",,@OSBNieuwshttps,#coronavirus,1233304623181705218,https://twitter.com/CleanTotaal/status/1233304623181705218
2020-02-28 08:15:10,PinkLot12325041,,0,0,0,"Invece i nostri porti sono aperti per i trogloditi che arrivano comunque infetti a causa di tubercolosi, meningite, aids, sifilide e sicuramente Corona Virus anche se non ce lo dicono. Che schifo! di governo! http://www.ilgiornale.it/news/mondo/israele-vieta-lingresso-agli-italiani-1832841.html … di @ilGiornale",,@ilGiornale,,1233304623173316608,https://twitter.com/PinkLot12325041/status/1233304623173316608
2020-02-28 08:15:10,Vikitor_calero,Juan_1079,0,0,0,"Y el Inter con coronavirus pic.twitter.com/cV0vsurDdw",,,,1233304622560923649,https://twitter.com/Vikitor_calero/status/1233304622560923649
2020-02-28 08:15:10,mariejansj,rivm,0,0,0,"Is al bekend waardoor het coronavirus in China is ontstaan? Enig idee wat de Chinese autoriteiten hier aan doen? Verbod op iets? Strengere voorschriften? Straffen? Het heeft wereldwijd grote negatieve consequenties. @bruno_bruins @MinBZ @MinVWS",,@bruno_bruins @MinBZ @MinVWS,,1233304621197807616,https://twitter.com/mariejansj/status/1233304621197807616
2020-02-28 08:15:09,6NewsCTX,,0,0,0,"Nigeria, New Zealand confirm first coronavirus patients https://www.kcentv.com/article/news/health/coronavirus/coronavirus-nigeria-new-zealand-first-cases/507-1aa2bb18-44c3-4a57-95dc-ffcfb68acf35 …",,,,1233304620971307008,https://twitter.com/6NewsCTX/status/1233304620971307008
